purchase_order_line_key,product_key,vendor_key,purchase_order_detail_id,purchase_order_id,vendor_id,product_id,order_date,due_date,ship_date,order_status,order_qty,unit_price,received_qty,rejected_qty,line_amount,stocked_qty
6ecbdd6ec859d284dc13885a37ce8d81,ff4d5fbbafdf976cfdc032e3bde78de5,49b8b4f95f02e055801da3b4f58e28b7,426,178,1504,506,2012-06-22,2012-07-06,2012-07-01,4,60,9.198,60.00,0.00,551.880,60.00
18997733ec258a9fcaf239cc55d53363,efe937780e95574250dabe07151bdc23,f337d999d9ad116a7b4f3d409fcc6480,427,179,1544,351,2012-06-22,2012-07-06,2012-07-01,4,550,5.775,550.00,0.00,3176.250,550.00
8d7d8ee069cb0cbbf816bbb65d56947e,371bce7dc83817b7893bcdeed13799b5,f337d999d9ad116a7b4f3d409fcc6480,428,179,1544,352,2012-06-22,2012-07-06,2012-07-01,4,550,1.155,550.00,0.00,635.250,550.00
75fc093c0ee742f6dddaa13fff98f104,ca9c267dad0305d1a6308d2a0cf1c39c,f337d999d9ad116a7b4f3d409fcc6480,429,179,1544,679,2012-06-22,2012-07-06,2012-07-01,4,550,5.775,550.00,0.00,3176.250,550.00
f74909ace68e51891440e4da0b65a70c,2d6cc4b2d139a53512fb8cbb3086ae2e,cb8acb1dc9821bf74e6ca9068032d623,430,180,1530,507,2012-06-22,2012-07-06,2012-07-01,4,550,23.394,550.00,0.00,12866.700,550.00
66368270ffd51418ec58bd793f2d9b1b,389bc7bb1e1c2a5e7e147703232a88f6,cb8acb1dc9821bf74e6ca9068032d623,431,180,1530,508,2012-06-22,2012-07-06,2012-07-01,4,550,27.6465,550.00,55.00,15205.5750,495.00
248e844336797ec98478f85e7626de4a,33e8075e9970de0cfea955afd4644bb2,ebd6d2f5d60ff9afaeda1a81fc53e2d0,432,181,1508,535,2012-06-22,2012-07-06,2012-07-01,4,550,3.486,550.00,0.00,1917.300,550.00
019d385eb67632a7e958e23f24bd07d7,efe937780e95574250dabe07151bdc23,26751be1181460baf78db8d5eb7aad39,433,182,1694,351,2012-06-22,2012-07-06,2012-07-01,4,550,6.195,550.00,82.00,3407.250,468.00
a49e9411d64ff53eccfdd09ad10a15b3,371bce7dc83817b7893bcdeed13799b5,26751be1181460baf78db8d5eb7aad39,434,182,1694,352,2012-06-22,2012-07-06,2012-07-01,4,550,1.47,550.00,0.00,808.50,550.00
ddb30680a691d157187ee1cf9e896d03,2d6cc4b2d139a53512fb8cbb3086ae2e,9327969053c0068dd9e07c529866b94d,435,183,1624,507,2012-06-22,2012-07-06,2012-07-01,4,550,22.1655,550.00,0.00,12191.0250,550.00
2421fcb1263b9530df88f7f002e78ea5,389bc7bb1e1c2a5e7e147703232a88f6,9327969053c0068dd9e07c529866b94d,436,183,1624,508,2012-06-22,2012-07-06,2012-07-01,4,550,29.2845,550.00,0.00,16106.4750,550.00
fccb60fb512d13df5083790d64c4d5dd,559cb990c9dffd8675f6bc2186971dc2,35464c848f410e55a13bb9d78e7fddd0,437,184,1548,491,2012-06-22,2012-07-06,2012-07-01,3,3,19.9815,3.00,3.00,59.9445,0.00
1651cf0d2f737d7adeab84d339dbabd3,3dd48ab31d016ffcbf3314df2b3cb9ce,9c19a2aa1d84e04b0bd4bc888792bd1e,438,185,1598,341,2012-06-22,2012-07-06,2012-07-01,4,3,41.1705,3.00,0.00,123.5115,3.00
eed5af6add95a9a6f1252739b1ad8c24,58238e9ae2dd305d79c2ebc8c1883422,9c19a2aa1d84e04b0bd4bc888792bd1e,439,185,1598,342,2012-06-22,2012-07-06,2012-07-01,4,3,39.0705,3.00,0.00,117.2115,3.00
a8abb4bb284b5b27aa7cb790dc20f80b,3ad7c2ebb96fcba7cda0cf54a2e802f5,9c19a2aa1d84e04b0bd4bc888792bd1e,440,185,1598,343,2012-06-22,2012-07-06,2012-07-01,4,3,43.344,3.00,0.00,130.032,3.00
15d4e891d784977cacbfcbb00c48f133,b3967a0e938dc2a6340e258630febd5a,9c19a2aa1d84e04b0bd4bc888792bd1e,441,185,1598,344,2012-06-22,2012-07-06,2012-07-01,4,3,39.0705,3.00,0.00,117.2115,3.00
c203d8a151612acf12457e4d67635a95,d81f9c1be2e08964bf9f24b15f0e4900,9c19a2aa1d84e04b0bd4bc888792bd1e,442,185,1598,345,2012-06-22,2012-07-06,2012-07-01,4,3,36.9705,3.00,0.00,110.9115,3.00
13f3cf8c531952d72e5847c4183e6910,13f9896df61279c928f19721878fac41,9c19a2aa1d84e04b0bd4bc888792bd1e,443,185,1598,346,2012-06-22,2012-07-06,2012-07-01,4,3,41.244,3.00,0.00,123.732,3.00
550a141f12de6341fba65b0ad0433500,c5ff2543b53f4cc0ad3819a36752467b,9c19a2aa1d84e04b0bd4bc888792bd1e,444,185,1598,347,2012-06-22,2012-07-06,2012-07-01,4,3,36.9705,3.00,0.00,110.9115,3.00
67f7fb873eaf29526a11a9b7ac33bfac,01386bd6d8e091c2ab4c7c7de644d37b,9c19a2aa1d84e04b0bd4bc888792bd1e,445,185,1598,348,2012-06-22,2012-07-06,2012-07-01,4,3,34.8705,3.00,0.00,104.6115,3.00
1a5b1e4daae265b790965a275b53ae50,0bb4aec1710521c12ee76289d9440817,9c19a2aa1d84e04b0bd4bc888792bd1e,446,185,1598,349,2012-06-22,2012-07-06,2012-07-01,4,3,39.144,3.00,0.00,117.432,3.00
9a96876e2f8f3dc4f3cf45f02c61c0c1,e820a45f1dfc7b95282d10b6087e11c0,c0560792e4a3c79e62f76cbf9fb277dd,447,186,1658,935,2012-06-22,2012-07-06,2012-07-01,4,550,31.4895,468.00,0.00,17319.2250,468.00
9b70e8fe62e40c570a322f1b0b659098,90794e3b050f815354e3e29e977a88ab,c0560792e4a3c79e62f76cbf9fb277dd,448,186,1658,936,2012-06-22,2012-07-06,2012-07-01,4,550,48.2895,550.00,0.00,26559.2250,550.00
d61e4bbd6393c9111e6526ea173a7c8b,dc912a253d1e9ba40e2c597ed2376640,b5a1fc2085986034e448d2ccc5bb9703,449,187,1536,385,2012-06-22,2012-07-06,2012-07-01,4,3,41.1705,3.00,0.00,123.5115,3.00
f5f8590cd58a54e94377e6ae2eded4d9,39461a19e9eddfb385ea76b26521ea48,b5a1fc2085986034e448d2ccc5bb9703,450,187,1536,386,2012-06-22,2012-07-06,2012-07-01,4,3,45.444,3.00,0.00,136.332,3.00
941e1aaaba585b952b62c14a3a175a61,8efb100a295c0c690931222ff4467bb8,b5a1fc2085986034e448d2ccc5bb9703,451,187,1536,387,2012-06-22,2012-07-06,2012-07-01,4,3,41.1705,3.00,0.00,123.5115,3.00
9431c87f273e507e6040fcb07dcb4509,d9fc5b73a8d78fad3d6dffe419384e70,b5a1fc2085986034e448d2ccc5bb9703,452,187,1536,388,2012-06-22,2012-07-06,2012-07-01,4,3,39.0705,3.00,0.00,117.2115,3.00
49ae49a23f67c759bf4fc791ba842aa2,c86a7ee3d8ef0b551ed58e354a836f2b,b5a1fc2085986034e448d2ccc5bb9703,453,187,1536,389,2012-06-22,2012-07-06,2012-07-01,4,3,43.344,3.00,0.00,130.032,3.00
e44fea3bec53bcea3b7513ccef5857ac,a01a0380ca3c61428c26a231f0e49a09,b5a1fc2085986034e448d2ccc5bb9703,454,187,1536,390,2012-06-22,2012-07-06,2012-07-01,4,3,39.0705,3.00,0.00,117.2115,3.00
821fa74b50ba3f7cba1e6c53e8fa6845,eba0dc302bcd9a273f8bbb72be3a687b,dfa92d8f817e5b08fcaafb50d03763cf,455,188,1568,484,2012-06-22,2012-07-06,2012-07-01,4,550,6.8775,550.00,0.00,3782.6250,550.00
250cf8b51c773f3f8dc8b4be867a9a02,218a0aefd1d1a4be65601cc6ddc1520e,dfa92d8f817e5b08fcaafb50d03763cf,456,188,1568,485,2012-06-22,2012-07-06,2012-07-01,4,550,7.8015,550.00,0.00,4290.8250,550.00
42998cf32d552343bc8e460416382dca,7d04bbbe5494ae9d2f5a76aa1c00fa2f,dfa92d8f817e5b08fcaafb50d03763cf,457,188,1568,486,2012-06-22,2012-07-06,2012-07-01,4,550,8.757,550.00,0.00,4816.350,550.00
d07e70efcfab08731a97e7b91be644de,a516a87cfcaef229b342c437fe2b95f7,dfa92d8f817e5b08fcaafb50d03763cf,458,188,1568,487,2012-06-22,2012-07-06,2012-07-01,4,550,5.8065,550.00,0.00,3193.5750,550.00
7fe1f8abaad094e0b5cb1b01d712f708,c3c59e5f8b3e9753913f4d435b53c308,dfa92d8f817e5b08fcaafb50d03763cf,459,188,1568,488,2012-06-22,2012-07-06,2012-07-01,4,550,8.862,550.00,0.00,4874.100,550.00
98b297950041a42470269d56260243a1,69cb3ea317a32c4e6143e665fdb20b14,7437d136770f5b35194cb46c1653efaa,460,189,1648,402,2012-06-22,2012-07-06,2012-07-01,4,3,47.4705,3.00,0.00,142.4115,3.00
0353ab4cbed5beae847a7ff6e220b5cf,087408522c31eeb1f982bc0eaf81d35f,e4873aa9a05cc5ed839561d121516766,461,190,1646,510,2012-06-22,2012-07-06,2012-07-01,4,550,23.079,550.00,0.00,12693.450,550.00
51d92be1c60d1db1d2e5e7a07da55b26,a760880003e7ddedfef56acb3b09697f,e4873aa9a05cc5ed839561d121516766,462,190,1646,511,2012-06-22,2012-07-06,2012-07-01,4,550,29.274,550.00,55.00,16100.700,495.00
428fca9bc1921c25c5121f9da7815cde,10a7cdd970fe135cf4f7bb55c0e3b59f,e4873aa9a05cc5ed839561d121516766,463,190,1646,512,2012-06-22,2012-07-06,2012-07-01,4,550,34.9755,550.00,0.00,19236.5250,550.00
f1b6f2857fb6d44dd73c7041e0aa0f19,0d0fd7c6e093f7b804fa0150b875b868,2451041557a22145b3701b0184109cab,464,191,1672,408,2012-06-22,2012-07-06,2012-07-01,4,3,43.2705,3.00,0.00,129.8115,3.00
68ce199ec2c5517597ce0a4d89620f55,a96b65a721e561e1e3de768ac819ffbb,2451041557a22145b3701b0184109cab,465,191,1672,409,2012-06-22,2012-07-06,2012-07-01,4,3,41.1705,3.00,0.00,123.5115,3.00
e836d813fd184325132fca8edcdfb40e,7634ea65a4e6d9041cfd3f7de18e334a,2451041557a22145b3701b0184109cab,466,191,1672,914,2012-06-22,2012-07-06,2012-07-01,4,550,21.0945,550.00,27.00,11601.9750,523.00
ab817c9349cf9c4f6877e1894a1faa00,24896ee4c6526356cc127852413ea3b4,2451041557a22145b3701b0184109cab,467,191,1672,915,2012-06-22,2012-07-06,2012-07-01,4,550,30.4395,550.00,0.00,16741.7250,550.00
877a9ba7a98f75b90a9d49f53f15a858,69421f032498c97020180038fddb8e24,9e984c108157cea74c894b5cf34efc44,468,192,1600,525,2012-06-22,2012-07-06,2012-07-01,4,550,2.3205,550.00,82.00,1276.2750,468.00
dc6a6489640ca02b0d42dabeb8e46bb7,85422afb467e9456013a2a51d4dff702,3fb451ca2e89b3a13095b059d8705b15,469,193,1522,526,2012-06-25,2012-07-09,2012-07-04,4,550,3.6435,550.00,0.00,2003.9250,550.00
26337353b7962f533d78c762373b3318,8b6dd7db9af49e67306feb59a8bdc52c,7949e456002b28988d38185bd30e77fd,470,194,1570,908,2012-06-25,2012-07-09,2012-07-04,3,550,21.0945,550.00,550.00,11601.9750,0.00
8e6b42f1644ecb1327dc03ab345e618b,a4300b002bcfb71f291dac175d52df94,7949e456002b28988d38185bd30e77fd,471,194,1570,909,2012-06-25,2012-07-09,2012-07-04,3,550,30.4395,550.00,550.00,16741.7250,0.00
ef575e8837d065a1683c022d2077d342,6c524f9d5d7027454a783c841250ba71,490640b43519c77281cb2f8471e61a71,472,195,1516,356,2012-06-25,2012-07-09,2012-07-04,4,60,3.6015,60.00,0.00,216.0900,60.00
2050e03ca119580f74cca14cc6e97462,fb7b9ffa5462084c5f4e7e85a093e6d7,490640b43519c77281cb2f8471e61a71,473,195,1516,357,2012-06-25,2012-07-09,2012-07-04,4,60,3.9795,57.00,0.00,238.7700,57.00
25ddc0f8c9d3e22e03d3076f98d83cb2,e820a45f1dfc7b95282d10b6087e11c0,b5488aeff42889188d03c9895255cecc,474,196,1506,935,2012-06-25,2012-07-09,2012-07-04,4,550,31.4895,468.00,0.00,17319.2250,468.00
5ef0b4eba35ab2d6180b0bca7e46b6f9,90794e3b050f815354e3e29e977a88ab,b5488aeff42889188d03c9895255cecc,475,196,1506,936,2012-06-25,2012-07-09,2012-07-04,4,550,48.2895,550.00,0.00,26559.2250,550.00
598b3e71ec378bd83e0a727608b5db01,ba2fd310dcaa8781a9a652a31baf3c68,bc573864331a9e42e4511de6f678aa83,476,197,1626,524,2012-06-25,2012-07-09,2012-07-04,4,550,12.9675,550.00,0.00,7132.1250,550.00
74071a673307ca7459bcf75fbd024e09,b56a18e0eacdf51aa2a5306b0f533204,d010396ca8abf6ead8cacc2c2f2f26c7,477,198,1542,911,2012-06-25,2012-07-09,2012-07-04,4,550,21.0945,550.00,0.00,11601.9750,550.00
cfee398643cbc3dc5eefc89334cacdc1,2a9d121cd9c3a1832bb6d2cc6bd7a8a7,d010396ca8abf6ead8cacc2c2f2f26c7,478,198,1542,912,2012-06-25,2012-07-09,2012-07-04,4,550,30.4395,550.00,0.00,16741.7250,550.00
d18f655c3fce66ca401d5f38b48c89af,e205ee2a5de471a70c1fd1b46033a75f,a14ac55a4f27472c5d894ec1c3c743d2,479,199,1610,910,2012-06-25,2012-07-09,2012-07-04,4,550,40.9395,550.00,0.00,22516.7250,550.00
6ea2ef7311b482724a9b7b0bc0dd85c6,b7892fb3c2f009c65f686f6355c895b5,7e230522657ecdc50e4249581b861f8e,480,200,1638,937,2012-06-25,2012-07-09,2012-07-04,4,550,62.9895,550.00,0.00,34644.2250,550.00
9461cce28ebe3e76fb4b931c35a169b0,877a9ba7a98f75b90a9d49f53f15a858,b710915795b9e9c02cf10d6d2bdb688c,481,201,1582,468,2012-07-27,2012-08-10,2012-08-05,4,3,47.5965,3.00,0.00,142.7895,3.00
f770b62bc8f42a0b66751fe636fc6eb0,dc6a6489640ca02b0d42dabeb8e46bb7,b710915795b9e9c02cf10d6d2bdb688c,482,201,1582,469,2012-07-27,2012-08-10,2012-08-05,4,3,43.323,3.00,0.00,129.969,3.00
e1e32e235eee1f970470a3a6658dfdd5,26337353b7962f533d78c762373b3318,b710915795b9e9c02cf10d6d2bdb688c,483,201,1582,470,2012-07-27,2012-08-10,2012-08-05,4,3,41.223,3.00,0.00,123.669,3.00
eba0dc302bcd9a273f8bbb72be3a687b,8e6b42f1644ecb1327dc03ab345e618b,b710915795b9e9c02cf10d6d2bdb688c,484,201,1582,471,2012-07-27,2012-08-10,2012-08-05,4,3,45.4965,3.00,0.00,136.4895,3.00
218a0aefd1d1a4be65601cc6ddc1520e,51d92be1c60d1db1d2e5e7a07da55b26,41a60377ba920919939d83326ebee5a1,485,202,1510,462,2012-07-27,2012-08-10,2012-08-05,4,3,47.6805,3.00,0.00,143.0415,3.00
7d04bbbe5494ae9d2f5a76aa1c00fa2f,087408522c31eeb1f982bc0eaf81d35f,e60e81c4cbe5171cd654662d9887aec2,486,203,1526,510,2012-07-27,2012-08-10,2012-08-05,4,550,23.4045,550.00,0.00,12872.4750,550.00
a516a87cfcaef229b342c437fe2b95f7,a760880003e7ddedfef56acb3b09697f,e60e81c4cbe5171cd654662d9887aec2,487,203,1526,511,2012-07-27,2012-08-10,2012-08-05,4,550,27.867,550.00,0.00,15326.850,550.00
c3c59e5f8b3e9753913f4d435b53c308,13f320e7b5ead1024ac95c3b208610db,89f03f7d02720160f1b04cf5b27f5ccb,488,204,1644,527,2012-07-27,2012-08-10,2012-08-05,3,550,6.7515,550.00,550.00,3713.3250,0.00
854d9fca60b4bd07f9bb215d59ef5561,74bba22728b6185eec06286af6bec36d,11d0e6287202fced83f79975ec59a3a6,489,205,1680,938,2012-07-27,2012-08-10,2012-08-05,4,550,31.4895,550.00,0.00,17319.2250,550.00
c410003ef13d451727aeff9082c29a5c,3df1d4b96d8976ff5986393e8767f5b2,11d0e6287202fced83f79975ec59a3a6,490,205,1680,939,2012-07-27,2012-08-10,2012-08-05,4,550,48.2895,523.00,0.00,26559.2250,523.00
559cb990c9dffd8675f6bc2186971dc2,e2230b853516e7b05d79744fbd4c9c13,11d0e6287202fced83f79975ec59a3a6,491,205,1680,509,2012-07-27,2012-08-10,2012-08-05,4,550,36.2775,550.00,0.00,19952.6250,550.00
55a7cf9c71f1c9c495413f934dd1a158,55a7cf9c71f1c9c495413f934dd1a158,277281aada22045c03945dcb2ca6f2ec,492,206,1584,492,2012-07-27,2012-08-10,2012-08-05,4,60,50.7465,51.00,0.00,3044.7900,51.00
2f55707d4193dc27118a0f19a1985716,2f55707d4193dc27118a0f19a1985716,277281aada22045c03945dcb2ca6f2ec,493,206,1584,493,2012-07-27,2012-08-10,2012-08-05,4,60,58.2645,60.00,0.00,3495.8700,60.00
1be3bc32e6564055d5ca3e5a354acbef,1be3bc32e6564055d5ca3e5a354acbef,277281aada22045c03945dcb2ca6f2ec,494,206,1584,494,2012-07-27,2012-08-10,2012-08-05,4,60,50.7465,60.00,0.00,3044.7900,60.00
35051070e572e47d2c26c241ab88307f,35051070e572e47d2c26c241ab88307f,277281aada22045c03945dcb2ca6f2ec,495,206,1584,495,2012-07-27,2012-08-10,2012-08-05,4,60,62.9265,60.00,0.00,3775.5900,60.00
b534ba68236ba543ae44b22bd110a1d6,2bb232c0b13c774965ef8558f0fbd615,806beafe154032a5b818e97b4420ad98,496,207,1620,523,2012-07-27,2012-08-10,2012-08-05,4,550,10.3845,550.00,0.00,5711.4750,550.00
7380ad8a673226ae47fce7bff88e9c33,f74909ace68e51891440e4da0b65a70c,86d7c8a08b4aaa1bc7c599473f5dddda,497,208,1666,430,2012-07-27,2012-08-10,2012-08-05,4,3,45.654,3.00,0.00,136.962,3.00
05f971b5ec196b8c65b75d2ef8267331,66368270ffd51418ec58bd793f2d9b1b,86d7c8a08b4aaa1bc7c599473f5dddda,498,208,1666,431,2012-07-27,2012-08-10,2012-08-05,4,3,41.3805,3.00,0.00,124.1415,3.00
3cf166c6b73f030b4f67eeaeba301103,248e844336797ec98478f85e7626de4a,86d7c8a08b4aaa1bc7c599473f5dddda,499,208,1666,432,2012-07-27,2012-08-10,2012-08-05,4,3,39.2805,3.00,0.00,117.8415,3.00
cee631121c2ec9232f3a2f028ad5c89b,019d385eb67632a7e958e23f24bd07d7,86d7c8a08b4aaa1bc7c599473f5dddda,500,208,1666,433,2012-07-27,2012-08-10,2012-08-05,4,3,43.554,3.00,0.00,130.662,3.00
5b69b9cb83065d403869739ae7f0995e,a49e9411d64ff53eccfdd09ad10a15b3,86d7c8a08b4aaa1bc7c599473f5dddda,501,208,1666,434,2012-07-27,2012-08-10,2012-08-05,4,3,39.2805,3.00,0.00,117.8415,3.00
b5b41fac0361d157d9673ecb926af5ae,c410003ef13d451727aeff9082c29a5c,d72fbbccd9fe64c3a14f85d225a046f4,502,209,1592,490,2012-07-31,2012-08-14,2012-08-09,4,3,12.7155,3.00,0.00,38.1465,3.00
285e19f20beded7d215102b49d5c09a0,559cb990c9dffd8675f6bc2186971dc2,d72fbbccd9fe64c3a14f85d225a046f4,503,209,1592,491,2012-07-31,2012-08-14,2012-08-09,4,3,19.9395,3.00,0.00,59.8185,3.00
b337e84de8752b27eda3a12363109e80,f4be00279ee2e0a53eafdaa94a151e2c,f60bb6bb4c96d4df93c51bd69dcc15a0,504,210,1618,528,2012-07-31,2012-08-14,2012-08-09,4,3,38.157,3.00,0.00,114.471,3.00
e8c0653fea13f91bf3c48159f7c24f78,e8c0653fea13f91bf3c48159f7c24f78,52947e0ade57a09e4a1386d08f17b656,505,211,1612,505,2012-07-31,2012-08-14,2012-08-09,4,3,44.2155,3.00,0.00,132.6465,3.00
ff4d5fbbafdf976cfdc032e3bde78de5,74bba22728b6185eec06286af6bec36d,8f19793b2671094e63a15ab883d50137,506,212,1586,938,2012-07-31,2012-08-14,2012-08-09,4,550,31.4895,550.00,82.00,17319.2250,468.00
2d6cc4b2d139a53512fb8cbb3086ae2e,3df1d4b96d8976ff5986393e8767f5b2,8f19793b2671094e63a15ab883d50137,507,212,1586,939,2012-07-31,2012-08-14,2012-08-09,4,550,48.2895,550.00,0.00,26559.2250,550.00
389bc7bb1e1c2a5e7e147703232a88f6,aa942ab2bfa6ebda4840e7360ce6e7ef,cfa5301358b9fcbe7aa45b1ceea088c6,508,213,1500,358,2012-08-15,2012-08-29,2012-08-24,4,60,6.9825,60.00,0.00,418.9500,60.00
e2230b853516e7b05d79744fbd4c9c13,f61d6947467ccd3aa5af24db320235dd,712a3c9878efeae8ff06d57432016ceb,509,214,1656,375,2012-08-15,2012-08-29,2012-08-24,3,3,43.2705,3.00,3.00,129.8115,0.00
087408522c31eeb1f982bc0eaf81d35f,142949df56ea8ae0be8b5306971900a4,712a3c9878efeae8ff06d57432016ceb,510,214,1656,376,2012-08-15,2012-08-29,2012-08-24,3,3,47.544,3.00,3.00,142.632,0.00
a760880003e7ddedfef56acb3b09697f,6c524f9d5d7027454a783c841250ba71,452bf208bf901322968557227b8f6efe,511,215,1572,356,2012-08-15,2012-08-29,2012-08-24,4,60,3.381,60.00,0.00,202.860,60.00
10a7cdd970fe135cf4f7bb55c0e3b59f,fb7b9ffa5462084c5f4e7e85a093e6d7,452bf208bf901322968557227b8f6efe,512,215,1572,357,2012-08-15,2012-08-29,2012-08-24,4,60,4.3155,57.00,0.00,258.9300,57.00
3dc4876f3f08201c7c76cb71fa1da439,39461a19e9eddfb385ea76b26521ea48,92af93f73faf3cefc129b6bc55a748a9,513,216,1562,386,2012-08-15,2012-08-29,2012-08-24,4,3,47.4915,3.00,0.00,142.4745,3.00
59b90e1005a220e2ebc542eb9d950b1e,8efb100a295c0c690931222ff4467bb8,92af93f73faf3cefc129b6bc55a748a9,514,216,1562,387,2012-08-15,2012-08-29,2012-08-24,4,3,43.2705,3.00,0.00,129.8115,3.00
2b8a61594b1f4c4db0902a8a395ced93,d9fc5b73a8d78fad3d6dffe419384e70,92af93f73faf3cefc129b6bc55a748a9,515,216,1562,388,2012-08-15,2012-08-29,2012-08-24,4,3,47.544,3.00,0.00,142.632,3.00
f3f27a324736617f20abbf2ffd806f6d,c86a7ee3d8ef0b551ed58e354a836f2b,92af93f73faf3cefc129b6bc55a748a9,516,216,1562,389,2012-08-15,2012-08-29,2012-08-24,4,3,43.2705,3.00,0.00,129.8115,3.00
38913e1d6a7b94cb0f55994f679f5956,c410003ef13d451727aeff9082c29a5c,b2531e7bb29bf22e1daae486fae3417a,517,217,1662,490,2012-08-15,2012-08-29,2012-08-24,4,3,12.3585,3.00,0.00,37.0755,3.00
ebd9629fc3ae5e9f6611e2ee05a31cef,3dc4876f3f08201c7c76cb71fa1da439,6a81681a7af700c6385d36577ebec359,518,218,1682,513,2012-08-15,2012-08-29,2012-08-24,4,550,39.1965,550.00,0.00,21558.0750,550.00
63538fe6ef330c13a05a3ed7e599d5f7,1068c6e4c8051cfd4e9ea8072e3189e2,b618c3210e934362ac261db280128c22,519,219,1686,410,2012-08-15,2012-08-29,2012-08-24,4,3,36.9705,3.00,0.00,110.9115,3.00
cf67355a3333e6e143439161adc2d82e,17d63b1625c816c22647a73e1482372b,b618c3210e934362ac261db280128c22,520,219,1686,411,2012-08-15,2012-08-29,2012-08-24,4,3,34.8705,3.00,0.00,104.6115,3.00
07563a3fe3bbe7e3ba84431ad9d055af,b9228e0962a78b84f3d5d92f4faa000b,b618c3210e934362ac261db280128c22,521,219,1686,412,2012-08-15,2012-08-29,2012-08-24,4,3,39.144,3.00,0.00,117.432,3.00
53fde96fcc4b4ce72d7739202324cd49,0deb1c54814305ca9ad266f53bc82511,b618c3210e934362ac261db280128c22,522,219,1686,413,2012-08-15,2012-08-29,2012-08-24,4,3,47.5755,3.00,0.00,142.7265,3.00
2bb232c0b13c774965ef8558f0fbd615,66808e327dc79d135ba18e051673d906,b618c3210e934362ac261db280128c22,523,219,1686,414,2012-08-15,2012-08-29,2012-08-24,4,3,45.4755,3.00,0.00,136.4265,3.00
ba2fd310dcaa8781a9a652a31baf3c68,9f53d83ec0691550f7d2507d57f4f5a2,1ef91c212e30e14bf125e9374262401f,524,220,1684,931,2012-08-15,2012-08-29,2012-08-24,4,550,34.8705,550.00,0.00,19178.7750,550.00
69421f032498c97020180038fddb8e24,d2ed45a52bc0edfa11c2064e9edee8bf,1ef91c212e30e14bf125e9374262401f,525,220,1684,932,2012-08-15,2012-08-29,2012-08-24,4,550,39.7635,550.00,55.00,21869.9250,495.00
85422afb467e9456013a2a51d4dff702,043c3d7e489c69b48737cc0c92d0f3a2,1ef91c212e30e14bf125e9374262401f,526,220,1684,933,2012-08-15,2012-08-29,2012-08-24,4,550,43.9845,550.00,0.00,24191.4750,550.00
13f320e7b5ead1024ac95c3b208610db,18997733ec258a9fcaf239cc55d53363,d63fbf8c3173730f82b150c5ef38b8ff,527,221,1534,427,2012-08-16,2012-08-30,2012-08-25,4,3,47.754,3.00,0.00,143.262,3.00
f4be00279ee2e0a53eafdaa94a151e2c,8d7d8ee069cb0cbbf816bbb65d56947e,d63fbf8c3173730f82b150c5ef38b8ff,528,221,1534,428,2012-08-16,2012-08-30,2012-08-25,4,3,43.4805,3.00,0.00,130.4415,3.00
37f0e884fbad9667e38940169d0a3c95,75fc093c0ee742f6dddaa13fff98f104,d63fbf8c3173730f82b150c5ef38b8ff,529,221,1534,429,2012-08-16,2012-08-30,2012-08-25,4,3,41.3805,3.00,0.00,124.1415,3.00
d64a340bcb633f536d56e51874281454,f74909ace68e51891440e4da0b65a70c,d63fbf8c3173730f82b150c5ef38b8ff,530,221,1534,430,2012-08-16,2012-08-30,2012-08-25,4,3,45.654,3.00,0.00,136.962,3.00
0fcbc61acd0479dc77e3cccc0f5ffca7,13f9896df61279c928f19721878fac41,e9fd7c2c6623306db59b6aef5c0d5cac,531,222,1614,346,2012-08-16,2012-08-30,2012-08-25,4,3,47.649,3.00,0.00,142.947,3.00
298f95e1bf9136124592c8d4825a06fc,c5ff2543b53f4cc0ad3819a36752467b,e9fd7c2c6623306db59b6aef5c0d5cac,532,222,1614,347,2012-08-16,2012-08-30,2012-08-25,4,3,43.3755,3.00,0.00,130.1265,3.00
df877f3865752637daa540ea9cbc474f,9f53d83ec0691550f7d2507d57f4f5a2,894b77f805bd94d292574c38c5d628d5,533,223,1588,931,2012-08-16,2012-08-30,2012-08-25,4,550,34.3455,550.00,0.00,18890.0250,550.00
c399862d3b9d6b76c8436e924a68c45b,d2ed45a52bc0edfa11c2064e9edee8bf,894b77f805bd94d292574c38c5d628d5,534,223,1588,932,2012-08-16,2012-08-30,2012-08-25,4,550,39.2385,550.00,0.00,21581.1750,550.00
33e8075e9970de0cfea955afd4644bb2,3dd48ab31d016ffcbf3314df2b3cb9ce,c7af0926b294e47e52e46cfebe173f20,535,224,1622,341,2012-08-16,2012-08-30,2012-08-25,3,3,47.4705,3.00,3.00,142.4115,0.00
65658fde58ab3c2b6e5132a39fae7cb9,58238e9ae2dd305d79c2ebc8c1883422,c7af0926b294e47e52e46cfebe173f20,536,224,1622,342,2012-08-16,2012-08-30,2012-08-25,3,3,45.3705,3.00,3.00,136.1115,0.00
5ea1649a31336092c05438df996a3e59,d045c59a90d7587d8d671b5f5aec4e7c,0771fc6f0f4b1d7d1bb73bbbe14e0e31,537,225,1632,928,2012-08-24,2012-09-07,2012-09-02,4,550,32.7705,550.00,0.00,18023.7750,550.00
7bcdf75ad237b8e02e301f4091fb6bc8,0d0871f0806eae32d30983b62252da50,0771fc6f0f4b1d7d1bb73bbbe14e0e31,538,225,1632,929,2012-08-24,2012-09-07,2012-09-02,4,550,37.086,523.00,0.00,20397.300,523.00
