product_inventory_key,product_key,location_key,product_id,location_id,shelf,bin,quantity
bc7f1e85c41ef1fdd9f2427866966337,00ec53c4682d36f5c4359f4ae7bd7ba1,1679091c5a880faf6fb5e6087eb1b2dc,381,6,R,23,270
cf9c1db7e09c16001f773edc4c90c8b9,00ec53c4682d36f5c4359f4ae7bd7ba1,c0c7c76d30bd3dcaefc96f40275bdc0a,381,50,E,23,356
fc6af9a4099b6e8c3de4799fd7387a38,4f6ffe13a5d75b2d6a3923922b3922e5,c4ca4238a0b923820dcc509a6f75849b,382,1,C,31,169
8153305cdf1671ab14fdf851d5bcd5e0,4f6ffe13a5d75b2d6a3923922b3922e5,1679091c5a880faf6fb5e6087eb1b2dc,382,6,R,24,276
84fad4b9afd6755f4c3fa012d621974f,4f6ffe13a5d75b2d6a3923922b3922e5,c0c7c76d30bd3dcaefc96f40275bdc0a,382,50,E,24,363
cacc90bdb2efd363f09f39d7afd81a8e,beed13602b9b0e6ecb5b568ff5058f07,c4ca4238a0b923820dcc509a6f75849b,383,1,C,32,587
a2edaea01111db7133d0b156c710e3cf,beed13602b9b0e6ecb5b568ff5058f07,1679091c5a880faf6fb5e6087eb1b2dc,383,6,R,25,676
83c451a233bc6ed744f0f19e89aa95b6,beed13602b9b0e6ecb5b568ff5058f07,c0c7c76d30bd3dcaefc96f40275bdc0a,383,50,E,25,638
c9d208fd555b389661f8ba60bd8d509b,0584ce565c824b7b7f50282d9a19945b,c4ca4238a0b923820dcc509a6f75849b,384,1,C,33,299
ecbb9d94c0b5fc0a0d8e45eb8dbb08a4,0584ce565c824b7b7f50282d9a19945b,1679091c5a880faf6fb5e6087eb1b2dc,384,6,R,26,217
c0969cd067e49b46ec7f062bb9a47604,0584ce565c824b7b7f50282d9a19945b,c0c7c76d30bd3dcaefc96f40275bdc0a,384,50,E,26,304
eacbde4c72cc8bc60377c3dea86fed8e,dc912a253d1e9ba40e2c597ed2376640,c4ca4238a0b923820dcc509a6f75849b,385,1,C,34,619
11ca460133c239b9e6d1cdaab861ea33,dc912a253d1e9ba40e2c597ed2376640,1679091c5a880faf6fb5e6087eb1b2dc,385,6,R,27,526
a7a9cd2df7ae420af9fa2c02a5b55909,dc912a253d1e9ba40e2c597ed2376640,c0c7c76d30bd3dcaefc96f40275bdc0a,385,50,E,27,633
e0489b9e48c87f7f654d93d3889103fa,39461a19e9eddfb385ea76b26521ea48,c4ca4238a0b923820dcc509a6f75849b,386,1,D,1,148
1aa010fec60625a6a5e2753f655cc1f1,39461a19e9eddfb385ea76b26521ea48,1679091c5a880faf6fb5e6087eb1b2dc,386,6,R,28,192
c2af7be3d427d0b7034f273e9f05ba3e,39461a19e9eddfb385ea76b26521ea48,c0c7c76d30bd3dcaefc96f40275bdc0a,386,50,E,28,385
40e732ce7151c0aefbc686c7be2dd086,8efb100a295c0c690931222ff4467bb8,c4ca4238a0b923820dcc509a6f75849b,387,1,D,2,524
d54e19f421cbab93e144a2c6fde9f5fa,8efb100a295c0c690931222ff4467bb8,1679091c5a880faf6fb5e6087eb1b2dc,387,6,R,29,710
0abf7800f1a2ed4f42cc7b329eff406a,8efb100a295c0c690931222ff4467bb8,c0c7c76d30bd3dcaefc96f40275bdc0a,387,50,E,29,654
3df7a2abba77fa2f7a9d94e68ac1e39e,d9fc5b73a8d78fad3d6dffe419384e70,c4ca4238a0b923820dcc509a6f75849b,388,1,D,3,292
fdf2cfd7f00f39f6a5bcc60916202fe7,d9fc5b73a8d78fad3d6dffe419384e70,1679091c5a880faf6fb5e6087eb1b2dc,388,6,R,30,140
1a565d37cf8582330245139341d11fee,d9fc5b73a8d78fad3d6dffe419384e70,c0c7c76d30bd3dcaefc96f40275bdc0a,388,50,E,30,366
9cc4b32b52292bd21737414e4221d97b,c86a7ee3d8ef0b551ed58e354a836f2b,c4ca4238a0b923820dcc509a6f75849b,389,1,D,4,657
3edf1ed9a0dbe69c599247b7c6e71112,c86a7ee3d8ef0b551ed58e354a836f2b,1679091c5a880faf6fb5e6087eb1b2dc,389,6,R,31,691
4e14581a211a10ca0d54c978cf18fdd9,c86a7ee3d8ef0b551ed58e354a836f2b,c0c7c76d30bd3dcaefc96f40275bdc0a,389,50,E,31,460
4871d9a82de42edf1100bab9477dc38c,a01a0380ca3c61428c26a231f0e49a09,c4ca4238a0b923820dcc509a6f75849b,390,1,D,5,292
c1fa44681a866f4dd0016f66a56d31b9,a01a0380ca3c61428c26a231f0e49a09,1679091c5a880faf6fb5e6087eb1b2dc,390,6,R,32,140
8207363c71f5f0d308852d4c042ad652,a01a0380ca3c61428c26a231f0e49a09,c0c7c76d30bd3dcaefc96f40275bdc0a,390,50,E,32,366
8b692fd07048180b5423134893e5313e,5a4b25aaed25c2ee1b74de72dc03c14e,c4ca4238a0b923820dcc509a6f75849b,391,1,D,6,296
342b938fcacc983c2706a7b52e6d70e9,5a4b25aaed25c2ee1b74de72dc03c14e,1679091c5a880faf6fb5e6087eb1b2dc,391,6,R,33,144
d569bae2ab80985fb9d884ddb5ada3c6,5a4b25aaed25c2ee1b74de72dc03c14e,c0c7c76d30bd3dcaefc96f40275bdc0a,391,50,E,33,369
c5f97d05fb2882cb131447135af5c53c,f73b76ce8949fe29bf2a537cfa420e8f,c4ca4238a0b923820dcc509a6f75849b,392,1,D,7,299
89714adc17fd901adbf80932e9316c8e,f73b76ce8949fe29bf2a537cfa420e8f,1679091c5a880faf6fb5e6087eb1b2dc,392,6,R,34,147
36fcf1b758647322da76ee8b12faa4d9,f73b76ce8949fe29bf2a537cfa420e8f,c0c7c76d30bd3dcaefc96f40275bdc0a,392,50,E,34,372
aa6b5f29118c8089079e03f3bf6ef4cf,70c639df5e30bdee440e4cdf599fec2b,c4ca4238a0b923820dcc509a6f75849b,393,1,D,8,603
8234b5272cc18e086b69cc0b069bc900,70c639df5e30bdee440e4cdf599fec2b,1679091c5a880faf6fb5e6087eb1b2dc,393,6,R,35,780
580898cc7884b8efbaf2036a206c4c0c,70c639df5e30bdee440e4cdf599fec2b,c0c7c76d30bd3dcaefc96f40275bdc0a,393,50,E,35,497
653b5599e96b040872e8d6f6c7be5148,28f0b864598a1291557bed248a998d4e,c4ca4238a0b923820dcc509a6f75849b,394,1,D,9,302
0b02a804a82acadc9fc5d13c49c28ec8,28f0b864598a1291557bed248a998d4e,1679091c5a880faf6fb5e6087eb1b2dc,394,6,R,36,150
57c749276a7cef0d044cbeab1b680808,28f0b864598a1291557bed248a998d4e,c0c7c76d30bd3dcaefc96f40275bdc0a,394,50,E,36,459
b4dc71ac830ca36d91e1a79fa34179dd,1543843a4723ed2ab08e18053ae6dc5b,c4ca4238a0b923820dcc509a6f75849b,395,1,D,10,281
20c7d1541d9de4a47f001f013740cff1,1543843a4723ed2ab08e18053ae6dc5b,1679091c5a880faf6fb5e6087eb1b2dc,395,6,R,37,355
fc0edba5b0148e96bfb9f878e7267fa3,1543843a4723ed2ab08e18053ae6dc5b,c0c7c76d30bd3dcaefc96f40275bdc0a,395,50,E,37,148
3a2c9993e289f445cb1fe47f85f36c93,f8c1f23d6a8d8d7904fc0ea8e066b3bb,c4ca4238a0b923820dcc509a6f75849b,396,1,D,11,636
d626054c8d0c2fa57b15b13dd25a70e7,f8c1f23d6a8d8d7904fc0ea8e066b3bb,1679091c5a880faf6fb5e6087eb1b2dc,396,6,R,38,585
0df5677dafb0c18ed4f54d58c5981484,f8c1f23d6a8d8d7904fc0ea8e066b3bb,c0c7c76d30bd3dcaefc96f40275bdc0a,396,50,E,38,603
19387ac4d535aebe51f2707a1380c048,e46de7e1bcaaced9a54f1e9d0d2f800d,c4ca4238a0b923820dcc509a6f75849b,397,1,D,12,339
4604a8e7b42a3a559998f4c72c4eceb2,e46de7e1bcaaced9a54f1e9d0d2f800d,1679091c5a880faf6fb5e6087eb1b2dc,397,6,R,39,550
9bc6b93bf7844b95ac4d6137c2e07b3e,e46de7e1bcaaced9a54f1e9d0d2f800d,c0c7c76d30bd3dcaefc96f40275bdc0a,397,50,E,39,763
675c34174f7b448a7ceca112393712a7,b7b16ecf8ca53723593894116071700c,e4da3b7fbbce2345d7772b0674a318d5,398,5,B,1,372
2ab79fe6b17ac2bdc61a62e61c531915,b7b16ecf8ca53723593894116071700c,d3d9446802a44259755d38e6d163e820,398,10,B,4,404
6564fd93ab1a95b8eabd29d2af293346,b7b16ecf8ca53723593894116071700c,98f13708210194c475687be6106a3b84,398,20,A,3,550
d7e2a1c69191cb7825124744089ff3eb,352fe25daf686bdb4edca223c921acea,e4da3b7fbbce2345d7772b0674a318d5,399,5,B,2,366
5ee105cf14dd450a4fee62f129e18c96,352fe25daf686bdb4edca223c921acea,d3d9446802a44259755d38e6d163e820,399,10,B,5,398
70ae9eaebaf73dff6c33e3f84b5bb3d5,352fe25daf686bdb4edca223c921acea,98f13708210194c475687be6106a3b84,399,20,A,4,544
854dddd6be621844797c370d1aafb9a8,18d8042386b79e2c279fd162df0205c8,e4da3b7fbbce2345d7772b0674a318d5,400,5,B,3,260
63db6bfe15305656265e81fd76f93926,18d8042386b79e2c279fd162df0205c8,d3d9446802a44259755d38e6d163e820,400,10,B,2,246
5b21c0e8d18131e015983da09ff51230,18d8042386b79e2c279fd162df0205c8,98f13708210194c475687be6106a3b84,400,20,A,1,284
9e571c860967800211939df739f5d4c2,816b112c6105b3ebd537828a39af4818,e4da3b7fbbce2345d7772b0674a318d5,401,5,B,4,283
1069f2037eef910292cb0362fa834aa7,816b112c6105b3ebd537828a39af4818,d3d9446802a44259755d38e6d163e820,401,10,B,3,212
8e2f9a1b3154fdb666eafc40f69356c8,816b112c6105b3ebd537828a39af4818,98f13708210194c475687be6106a3b84,401,20,A,2,302
e146f9ea7d2679ff167f68b414b8f6a3,69cb3ea317a32c4e6143e665fdb20b14,c4ca4238a0b923820dcc509a6f75849b,402,1,F,1,316
855f238a5fada48d020052303e008ffc,69cb3ea317a32c4e6143e665fdb20b14,1679091c5a880faf6fb5e6087eb1b2dc,402,6,G,3,353
f3f80b69137cc023332394f6c760a59f,69cb3ea317a32c4e6143e665fdb20b14,c0c7c76d30bd3dcaefc96f40275bdc0a,402,50,T,1,321
50fa87b765c0da5f58c262c1679c26ec,bbf94b34eb32268ada57a3be5062fe7d,c4ca4238a0b923820dcc509a6f75849b,403,1,F,2,313
a39a58ecaf0e31cf5b0bbc1d9fbbd950,bbf94b34eb32268ada57a3be5062fe7d,1679091c5a880faf6fb5e6087eb1b2dc,403,6,G,4,350
9bb511b91bc5ce6af78ce30e501ee4d1,bbf94b34eb32268ada57a3be5062fe7d,c0c7c76d30bd3dcaefc96f40275bdc0a,403,50,T,2,318
b00e8ad52bffb197f255e59e25496f4a,4f4adcbf8c6f66dcfc8a3282ac2bf10a,c4ca4238a0b923820dcc509a6f75849b,404,1,F,3,310
cf03cdd903820a523e7a67696c3db590,4f4adcbf8c6f66dcfc8a3282ac2bf10a,1679091c5a880faf6fb5e6087eb1b2dc,404,6,G,5,347
f7112271da0b10364a882b01d7bf0f74,4f4adcbf8c6f66dcfc8a3282ac2bf10a,c0c7c76d30bd3dcaefc96f40275bdc0a,404,50,T,3,315
f7a9cf086fabc4898eafbf81e22d8a43,bbcbff5c1f1ded46c25d28119a85c6c2,c4ca4238a0b923820dcc509a6f75849b,405,1,F,4,307
9dd530e280a79ebde38f9570f581d95c,bbcbff5c1f1ded46c25d28119a85c6c2,1679091c5a880faf6fb5e6087eb1b2dc,405,6,G,6,344
06c14eca1e90db6fc863c10bb3348a3c,bbcbff5c1f1ded46c25d28119a85c6c2,c0c7c76d30bd3dcaefc96f40275bdc0a,405,50,T,4,312
be00e435de59f1befe350b9d35ea52c3,8cb22bdd0b7ba1ab13d742e22eed8da2,c4ca4238a0b923820dcc509a6f75849b,406,1,F,5,304
dbc290a778eb44dda624bf71e2e92fc8,8cb22bdd0b7ba1ab13d742e22eed8da2,1679091c5a880faf6fb5e6087eb1b2dc,406,6,G,7,340
08e7578806615c916bc7843ecb0d4e6f,8cb22bdd0b7ba1ab13d742e22eed8da2,c0c7c76d30bd3dcaefc96f40275bdc0a,406,50,T,5,308
ce7334c6af70536f05a8e1b13353dc29,f4f6dce2f3a0f9dada0c2b5b66452017,c4ca4238a0b923820dcc509a6f75849b,407,1,F,6,460
6250227ae36587630433701e87d9f731,f4f6dce2f3a0f9dada0c2b5b66452017,1679091c5a880faf6fb5e6087eb1b2dc,407,6,G,8,587
d48f7512db45924320e50ac94ae5a39f,f4f6dce2f3a0f9dada0c2b5b66452017,c0c7c76d30bd3dcaefc96f40275bdc0a,407,50,T,6,625
0691766fcc2cf3eb922ea78d5a345bd4,0d0fd7c6e093f7b804fa0150b875b868,c4ca4238a0b923820dcc509a6f75849b,408,1,F,7,417
6e857a4e76ae6843725a27b02c565b7a,0d0fd7c6e093f7b804fa0150b875b868,1679091c5a880faf6fb5e6087eb1b2dc,408,6,G,9,344
3df9ccfc96ca43676f2a113c3876d830,0d0fd7c6e093f7b804fa0150b875b868,c0c7c76d30bd3dcaefc96f40275bdc0a,408,50,T,7,296
a1ea5fca3237d767187c3e62938a51da,a96b65a721e561e1e3de768ac819ffbb,c4ca4238a0b923820dcc509a6f75849b,409,1,F,8,414
9a335aee2f2541f960acfb39e3831a7e,a96b65a721e561e1e3de768ac819ffbb,1679091c5a880faf6fb5e6087eb1b2dc,409,6,G,10,340
c35654e41b16126b53227481f1e1e34f,a96b65a721e561e1e3de768ac819ffbb,c0c7c76d30bd3dcaefc96f40275bdc0a,409,50,T,8,292
1d7da69bdb2de94409aae0b4ccbe900f,1068c6e4c8051cfd4e9ea8072e3189e2,c4ca4238a0b923820dcc509a6f75849b,410,1,F,9,411
34fc676f0ccfaff4bd0fc72950a966d6,1068c6e4c8051cfd4e9ea8072e3189e2,1679091c5a880faf6fb5e6087eb1b2dc,410,6,G,11,337
7121938c5f644240c1f5b01fa18e9c50,1068c6e4c8051cfd4e9ea8072e3189e2,c0c7c76d30bd3dcaefc96f40275bdc0a,410,50,T,9,289
9a2923ea1ebde7d3a25fac90a5117a2d,17d63b1625c816c22647a73e1482372b,c4ca4238a0b923820dcc509a6f75849b,411,1,F,10,603
beb5349e04bfe82663e1f9700fd155da,17d63b1625c816c22647a73e1482372b,1679091c5a880faf6fb5e6087eb1b2dc,411,6,G,12,552
9e977417ca7384842bc3951f0e760703,17d63b1625c816c22647a73e1482372b,c0c7c76d30bd3dcaefc96f40275bdc0a,411,50,T,10,459
82d72b50693620bb0da7deca273394e8,b9228e0962a78b84f3d5d92f4faa000b,c4ca4238a0b923820dcc509a6f75849b,412,1,F,11,299
061dce749d6c830873624413697ffc94,b9228e0962a78b84f3d5d92f4faa000b,1679091c5a880faf6fb5e6087eb1b2dc,412,6,G,13,321
0656f890341a84d7a83231e93620bff6,b9228e0962a78b84f3d5d92f4faa000b,c0c7c76d30bd3dcaefc96f40275bdc0a,412,50,T,11,156
d81d7ae9d672f674ad6cbcbe8bdae0cd,0deb1c54814305ca9ad266f53bc82511,c4ca4238a0b923820dcc509a6f75849b,413,1,F,12,641
34bea5e8ddc6dfe1620d4f0f3439a54f,0deb1c54814305ca9ad266f53bc82511,1679091c5a880faf6fb5e6087eb1b2dc,413,6,G,14,603
d2c12a4fbae5f6bf56b6febf1f68e991,0deb1c54814305ca9ad266f53bc82511,c0c7c76d30bd3dcaefc96f40275bdc0a,413,50,T,12,459
caff60fcc26a94e54bf83224041c1e2e,66808e327dc79d135ba18e051673d906,c4ca4238a0b923820dcc509a6f75849b,414,1,F,13,427
1cb0663d8f354c1531b7a5df18f5c521,66808e327dc79d135ba18e051673d906,1679091c5a880faf6fb5e6087eb1b2dc,414,6,G,15,321
7e0a51d70397e5bcd2b860d8cbad6ac6,66808e327dc79d135ba18e051673d906,c0c7c76d30bd3dcaefc96f40275bdc0a,414,50,T,13,371
df90da7b1c6148364960821bac5f8901,42e7aaa88b48137a16a1acd04ed91125,c4ca4238a0b923820dcc509a6f75849b,415,1,F,14,422
add530c3d1e603aeebd7800491ddddc5,42e7aaa88b48137a16a1acd04ed91125,1679091c5a880faf6fb5e6087eb1b2dc,415,6,G,16,316
cc835f1b88cee4c322c92fe246e7f64a,42e7aaa88b48137a16a1acd04ed91125,c0c7c76d30bd3dcaefc96f40275bdc0a,415,50,T,14,366
aa96d76a29dd73783717b931de01730b,8fe0093bb30d6f8c31474bd0764e6ac0,c4ca4238a0b923820dcc509a6f75849b,416,1,F,15,417
a405338dc7da893fca0f0d21faf60cbf,8fe0093bb30d6f8c31474bd0764e6ac0,1679091c5a880faf6fb5e6087eb1b2dc,416,6,G,17,312
cf488687d6650d5874fc8acd697b5a1d,8fe0093bb30d6f8c31474bd0764e6ac0,c0c7c76d30bd3dcaefc96f40275bdc0a,416,50,T,15,361
cb5077b2515c5fe8c83ff92bf777effe,41ae36ecb9b3eee609d05b90c14222fb,c4ca4238a0b923820dcc509a6f75849b,417,1,F,16,572
60a3d38fb76ea02f574fdaa25698aca0,41ae36ecb9b3eee609d05b90c14222fb,1679091c5a880faf6fb5e6087eb1b2dc,417,6,G,18,627
279d5ec7c242c4f9a728a9f4ed6bbde7,41ae36ecb9b3eee609d05b90c14222fb,c0c7c76d30bd3dcaefc96f40275bdc0a,417,50,T,16,516
3a2779382a3eae4e76afa4e08ede937c,d1f255a373a3cef72e03aa9d980c7eca,c4ca4238a0b923820dcc509a6f75849b,418,1,F,17,248
35f755bbdeca359d29380dd10c1d374c,d1f255a373a3cef72e03aa9d980c7eca,1679091c5a880faf6fb5e6087eb1b2dc,418,6,G,19,283
2ab2c65f53abe16a90b6d991f0c0b4a1,d1f255a373a3cef72e03aa9d980c7eca,c0c7c76d30bd3dcaefc96f40275bdc0a,418,50,T,17,388
6acf5d232774797f8886aff177818622,7eacb532570ff6858afd2723755ff790,c4ca4238a0b923820dcc509a6f75849b,419,1,F,18,246
189f11cdfa298c1e81293756cfdea373,7eacb532570ff6858afd2723755ff790,1679091c5a880faf6fb5e6087eb1b2dc,419,6,G,20,281
6ce7c06b154d7be33508d01cb11a9f70,7eacb532570ff6858afd2723755ff790,c0c7c76d30bd3dcaefc96f40275bdc0a,419,50,T,18,387
a2a1ab7e3f7f001fb2f07120e697ce3d,b6f0479ae87d244975439c6124592772,c4ca4238a0b923820dcc509a6f75849b,420,1,F,19,244
2bcc0d0b043f9f20faa25c7abd831203,b6f0479ae87d244975439c6124592772,1679091c5a880faf6fb5e6087eb1b2dc,420,6,G,21,280
c330fc62715bfc9ba0421938d9680272,b6f0479ae87d244975439c6124592772,c0c7c76d30bd3dcaefc96f40275bdc0a,420,50,T,19,385
d3d5a0b0773f890df285141cd59ebc63,e0c641195b27425bb056ac56f8953d24,c4ca4238a0b923820dcc509a6f75849b,421,1,F,20,243
37e54946391f139d7d20994721674006,e0c641195b27425bb056ac56f8953d24,1679091c5a880faf6fb5e6087eb1b2dc,421,6,G,22,278
df2bf9332a408af581a3f915056bafdf,e0c641195b27425bb056ac56f8953d24,c0c7c76d30bd3dcaefc96f40275bdc0a,421,50,T,20,384
96d1768ff8bfbc48455d6775380d2a50,f85454e8279be180185cac7d243c5eb3,c4ca4238a0b923820dcc509a6f75849b,422,1,K,1,620
7afc98c807313721cba50d86700ebd86,f85454e8279be180185cac7d243c5eb3,1679091c5a880faf6fb5e6087eb1b2dc,422,6,G,23,515
28aa4ecb1e5e9c45f16e7e7cab953797,f85454e8279be180185cac7d243c5eb3,c0c7c76d30bd3dcaefc96f40275bdc0a,422,50,T,21,497
ebbddb83398814ace2ddef0b320c6c61,faa9afea49ef2ff029a833cccc778fd0,c4ca4238a0b923820dcc509a6f75849b,423,1,K,2,619
c7b854513da5b5bb86297cd3c3ae5158,faa9afea49ef2ff029a833cccc778fd0,1679091c5a880faf6fb5e6087eb1b2dc,423,6,G,24,513
e50ae86d6654dfd4cd2ec8dc3731bc52,faa9afea49ef2ff029a833cccc778fd0,c0c7c76d30bd3dcaefc96f40275bdc0a,423,50,U,1,496
ae6a2c8bce1c968c8ad167b1a654ebcd,3c7781a36bcd6cf08c11a970fbe0e2a6,c4ca4238a0b923820dcc509a6f75849b,424,1,K,3,617
8cad44a26b48e0ca9ed0ee28a83f7e20,3c7781a36bcd6cf08c11a970fbe0e2a6,1679091c5a880faf6fb5e6087eb1b2dc,424,6,G,25,512
85885ff71d589c70587faea48faab8a3,3c7781a36bcd6cf08c11a970fbe0e2a6,c0c7c76d30bd3dcaefc96f40275bdc0a,424,50,U,2,494
7e34e8530d5418ce68569ac4c57ac79b,25b2822c2f5a3230abfadd476e8b04c9,c4ca4238a0b923820dcc509a6f75849b,425,1,K,4,616
a1212b4f280fe4f4ceaf810ab4ca06da,25b2822c2f5a3230abfadd476e8b04c9,1679091c5a880faf6fb5e6087eb1b2dc,425,6,G,26,510
381f34ddb72f674f932f55f011c04dbf,25b2822c2f5a3230abfadd476e8b04c9,c0c7c76d30bd3dcaefc96f40275bdc0a,425,50,U,3,492
b040cbfabadd2bdded25757f87354e3c,6ecbdd6ec859d284dc13885a37ce8d81,c4ca4238a0b923820dcc509a6f75849b,426,1,K,5,614
63b1059c3d4c1383a63e5e36bae87a99,6ecbdd6ec859d284dc13885a37ce8d81,1679091c5a880faf6fb5e6087eb1b2dc,426,6,G,27,508
e3bc4708e80edf3964c67517004cce7f,6ecbdd6ec859d284dc13885a37ce8d81,c0c7c76d30bd3dcaefc96f40275bdc0a,426,50,U,4,491
1301788e03baf12f28573750c95aa99e,18997733ec258a9fcaf239cc55d53363,c4ca4238a0b923820dcc509a6f75849b,427,1,K,6,612
829d12c2f48b8f9f0b002f67d57194d1,18997733ec258a9fcaf239cc55d53363,1679091c5a880faf6fb5e6087eb1b2dc,427,6,G,28,507
89c17ef938153d1cadcf5d2babf9303d,18997733ec258a9fcaf239cc55d53363,c0c7c76d30bd3dcaefc96f40275bdc0a,427,50,U,5,489
aeb57477f282938fb68d6d6e9012a42f,8d7d8ee069cb0cbbf816bbb65d56947e,c4ca4238a0b923820dcc509a6f75849b,428,1,K,7,611
8ee3a9edb6f05703a796f010483e3ca6,8d7d8ee069cb0cbbf816bbb65d56947e,1679091c5a880faf6fb5e6087eb1b2dc,428,6,G,29,505
0bd6f693d08abf8f23110cedcf1d8ba5,8d7d8ee069cb0cbbf816bbb65d56947e,c0c7c76d30bd3dcaefc96f40275bdc0a,428,50,U,6,488
de5257349b2fc8aecd0a51662232dcb6,75fc093c0ee742f6dddaa13fff98f104,c4ca4238a0b923820dcc509a6f75849b,429,1,K,8,609
c974b6f172e983dd9a06d3b14ab439ec,75fc093c0ee742f6dddaa13fff98f104,1679091c5a880faf6fb5e6087eb1b2dc,429,6,G,30,504
94bb8ede95fcc4500abd42238f107221,75fc093c0ee742f6dddaa13fff98f104,c0c7c76d30bd3dcaefc96f40275bdc0a,429,50,U,7,486
ac129b33ef21dbe3da4ab0a2b2aad1ad,f74909ace68e51891440e4da0b65a70c,c4ca4238a0b923820dcc509a6f75849b,430,1,K,9,608
e71b3524c123fe8abfad91a15ea96298,f74909ace68e51891440e4da0b65a70c,1679091c5a880faf6fb5e6087eb1b2dc,430,6,G,31,502
d6648f079dc87acde1aa327e80cbbf7a,f74909ace68e51891440e4da0b65a70c,c0c7c76d30bd3dcaefc96f40275bdc0a,430,50,U,8,484
cc76131c8b0a8f7bac1e13f4ad0716a2,66368270ffd51418ec58bd793f2d9b1b,c4ca4238a0b923820dcc509a6f75849b,431,1,K,10,611
af79d6934ceb93cee66145137414a463,66368270ffd51418ec58bd793f2d9b1b,1679091c5a880faf6fb5e6087eb1b2dc,431,6,G,32,505
d160eade628d2a94549fc4cf7163b341,66368270ffd51418ec58bd793f2d9b1b,c0c7c76d30bd3dcaefc96f40275bdc0a,431,50,U,9,488
34674a6db84741c1b1148053bd96a31e,248e844336797ec98478f85e7626de4a,c4ca4238a0b923820dcc509a6f75849b,432,1,K,11,614
62a3d72505ed59f55321a074873108db,248e844336797ec98478f85e7626de4a,1679091c5a880faf6fb5e6087eb1b2dc,432,6,G,33,508
18a4cd02d95f8b345a83d10ef6d24d65,248e844336797ec98478f85e7626de4a,c0c7c76d30bd3dcaefc96f40275bdc0a,432,50,U,10,491
b9964552f0397254e663e5f801142454,019d385eb67632a7e958e23f24bd07d7,c4ca4238a0b923820dcc509a6f75849b,433,1,L,1,617
2fa522c54fee0788b9d45738f9f26a2a,019d385eb67632a7e958e23f24bd07d7,1679091c5a880faf6fb5e6087eb1b2dc,433,6,G,34,512
067cbd1c3f0a6aa147479122fe7db96f,019d385eb67632a7e958e23f24bd07d7,c0c7c76d30bd3dcaefc96f40275bdc0a,433,50,U,11,494
d9ecc5eb98d245f8bd82c166b4e567ae,a49e9411d64ff53eccfdd09ad10a15b3,c4ca4238a0b923820dcc509a6f75849b,434,1,L,2,620
c15a15b637e66cace6ea6008288ed69d,a49e9411d64ff53eccfdd09ad10a15b3,1679091c5a880faf6fb5e6087eb1b2dc,434,6,G,35,515
9e2cdc5a2b203d1748d9d093e45515a3,a49e9411d64ff53eccfdd09ad10a15b3,c0c7c76d30bd3dcaefc96f40275bdc0a,434,50,U,12,497
dfc1713a58da01fc7da03225e8ac113e,ddb30680a691d157187ee1cf9e896d03,c4ca4238a0b923820dcc509a6f75849b,435,1,L,3,624
53e895434555f2e7b9cf514df4397d58,ddb30680a691d157187ee1cf9e896d03,1679091c5a880faf6fb5e6087eb1b2dc,435,6,G,36,518
e8ce34cc53cd52f061bdd60d92271d67,ddb30680a691d157187ee1cf9e896d03,c0c7c76d30bd3dcaefc96f40275bdc0a,435,50,U,13,500
7b0bf08d386bd96d4f0733daea8731b7,2421fcb1263b9530df88f7f002e78ea5,c4ca4238a0b923820dcc509a6f75849b,436,1,L,4,627
250d75a6fd2fafccbfd34c00d944be3f,2421fcb1263b9530df88f7f002e78ea5,1679091c5a880faf6fb5e6087eb1b2dc,436,6,G,37,521
7cdf1795f6002dc5a54c1c3b0cfc9a01,2421fcb1263b9530df88f7f002e78ea5,c0c7c76d30bd3dcaefc96f40275bdc0a,436,50,U,14,504
595186a34c9f2d7856685eb703a72861,fccb60fb512d13df5083790d64c4d5dd,c4ca4238a0b923820dcc509a6f75849b,437,1,L,5,630
a5a761b0f47c320f26bdd8de3bf0c2ff,fccb60fb512d13df5083790d64c4d5dd,1679091c5a880faf6fb5e6087eb1b2dc,437,6,G,38,524
12fd67b3f9648cbb4c4014a16372529e,fccb60fb512d13df5083790d64c4d5dd,c0c7c76d30bd3dcaefc96f40275bdc0a,437,50,U,15,507
0b5721929c3e690cd36b2bae9f65304a,1651cf0d2f737d7adeab84d339dbabd3,c4ca4238a0b923820dcc509a6f75849b,438,1,L,6,633
06f09886eb0aa6471c59c930841ec25f,1651cf0d2f737d7adeab84d339dbabd3,1679091c5a880faf6fb5e6087eb1b2dc,438,6,G,39,528
7a251ddc0c4d68afea011985369d4a4e,1651cf0d2f737d7adeab84d339dbabd3,c0c7c76d30bd3dcaefc96f40275bdc0a,438,50,U,16,510
148c219da0639414f71963a7e8b829a4,eed5af6add95a9a6f1252739b1ad8c24,c4ca4238a0b923820dcc509a6f75849b,439,1,L,7,636
9790f9c50deeb19e32128937802e603e,eed5af6add95a9a6f1252739b1ad8c24,1679091c5a880faf6fb5e6087eb1b2dc,439,6,G,40,531
e392c92929052b5e8bf53d6631416b46,eed5af6add95a9a6f1252739b1ad8c24,c0c7c76d30bd3dcaefc96f40275bdc0a,439,50,U,17,513
d286768b8a6602d19fd6275b4925ba88,a8abb4bb284b5b27aa7cb790dc20f80b,c4ca4238a0b923820dcc509a6f75849b,440,1,L,8,640
fb33b9efa2963625186c811d5d8ea171,a8abb4bb284b5b27aa7cb790dc20f80b,1679091c5a880faf6fb5e6087eb1b2dc,440,6,G,41,534
