customer_key,customer_id,person_id,store_id,territory_id,customer_type
af070abdf5156acd363fca2b6f391ace,15089,16745,,10,Individual
0f2cdab3b6cd72058596bab972897f61,15090,15814,,8,Individual
21f08cc6cfc56fdbeade7c9d8bd78aa1,15091,8016,,8,Individual
fa522ede9e820bba27b3656fa5209cdf,15092,15330,,8,Individual
5989623d658b2227cb4e6758437704ac,15093,17073,,7,Individual
b55d83ccddafa95f0dddb6e63d593cc9,15094,13966,,7,Individual
b165bafed6172152a6eff6fa40b09353,15095,4703,,7,Individual
07193c44ba3be8df1f67e96110c2006e,15096,1734,,8,Individual
ee0f34b734215fee701a993776c2fae4,15097,20705,,10,Individual
a3782ef3356e45ba3e6fa056fd2a8ce4,15098,18680,,7,Individual
da353f402faf6cf475d4abd1450b0882,15099,4652,,7,Individual
845ce31b9cf79c9aad515d0209881a3c,15100,15351,,8,Individual
0bbfd30c6d7efe2fff86061e79c010db,15101,20380,,8,Individual
575dc1140c7f125454530f5541b003e1,15102,15844,,10,Individual
a3cdf7cabc49ea4612b126ae2a30ecbf,15103,17084,,10,Individual
c131278e28b4703f6466a4bdf0fa863e,15104,12436,,7,Individual
b72809a20c3f308b5631168203e1c5ec,15105,16201,,8,Individual
314482e1c52801ef18e49cfbc1d6b284,15106,20081,,10,Individual
25b9dc004db52a787bd8a8df8c29c2dc,15107,11113,,7,Individual
c441b7798fc290a8dd307ef9cc698aa9,15108,12281,,10,Individual
ed9cfb0d25f138d1514d4e093f8acf4b,15109,18815,,7,Individual
777125b977ddc0317d0533782d3c27b5,15110,18369,,8,Individual
50d7f99947b472cc889d58845b9d23e2,15111,17450,,7,Individual
ac909707722279dced6b3d6d2d646fa4,15112,19779,,7,Individual
15fd459bc66aa8401543d8f4d1d80d97,15113,17347,,8,Individual
45d0bb417c9fab94dae50e5974f30ec7,15114,18699,,8,Individual
09ff53617a5f5038297df773580f61a6,15115,6759,,7,Individual
4042e99131c4f0251abecc7a52697854,15116,8283,,8,Individual
13da2193bcd455bb894871aec1815047,15117,17825,,8,Individual
9dd943b1d5882bf90d9eb60a277f0316,15118,19485,,10,Individual
bd2ded9a76eb6188a534fdf0a34b448a,15119,17041,,10,Individual
590fcadab00abacc5caaf30b51e91ad3,15120,18724,,9,Individual
b912bf47e2c28af9cc19658d3cd935d3,15121,9350,,9,Individual
6e0a4f925e3788a47317b77fa13ec531,15122,17950,,9,Individual
37c764e67c653a6546e07e315a3e91a5,15123,7838,,9,Individual
363b688b0469919ed769f198ebd314c6,15124,13927,,9,Individual
29babcee1a2bd1625d8fa36f14c254e0,15125,19349,,9,Individual
e262bb94d2283745c350627f4334a11d,15126,15947,,9,Individual
03e17dbf92c96771d35b3271f4a49899,15127,18092,,9,Individual
05e51be563129e4c14ac285dee4986e8,15128,7133,,9,Individual
cfa31d8130bef0e6643e5de9d0a0cac9,15129,20519,,9,Individual
44500587629a61f9c6ad74ec7cf4d5c6,15130,13258,,9,Individual
9e0151c8f821210edb9b5d5d622dec61,15131,12382,,9,Individual
25e828afe5f637410a84442d27029c38,15132,11502,,9,Individual
a47ad724599e11d59272b02d08d0dbd7,15133,9533,,9,Individual
ddec934249242ab41b559efc58a8ecde,15134,7207,,9,Individual
8856638da4354266a53ba0fe9aef68dd,15135,20241,,9,Individual
b951192c7624a51dadac361bca012417,15136,11847,,9,Individual
769315063304083a2049bd02b23440ca,15137,5108,,9,Individual
cb3e687772d3306c7be2a55580c0dc73,15138,13756,,9,Individual
4217ec5d78c4bc4e5bd006783482441f,15139,13477,,9,Individual
ee3bf295b9cf5a7ad4297868b069c91f,15140,15670,,9,Individual
124243dcc405103dcf9419f38c89f078,15141,17679,,9,Individual
485647024b3598cebfa72f5b68546662,15142,5161,,9,Individual
c63ae1de85814ddb3cece1f18e6c7351,15143,15988,,9,Individual
372de59e40cd1024223255d84da97af5,15144,9819,,9,Individual
c52dc29202c3434f6ba66017a4e5b676,15145,20764,,9,Individual
ea9fb58caa31b811b3cd6166e4261c1c,15146,3162,,9,Individual
62519b8f83ec10cacb56d46342ace8f1,15147,17702,,9,Individual
ca889fd9b844559dc1d47b4a52d5e40b,15148,6386,,9,Individual
45847868f97554aaf56672aab3f644e9,15149,2690,,9,Individual
ce3b5506fc4151c97d646dc6fce8b1f5,15150,12324,,9,Individual
49d26be4d7b23b72bacd4db1cb00fa41,15151,5119,,9,Individual
dff4ba680e945e400d3d800a9fa29f3e,15152,18790,,9,Individual
916024297cb288a61bbb9d285371b369,15153,2500,,9,Individual
991c0955da231335e4864d3389698fd5,15154,11040,,9,Individual
f5532381792b4aafeb9e52a68bf568de,15155,2463,,4,Individual
0f0c4533ced2a79ab18a4bb3b6d1bb67,15156,6970,,4,Individual
f07bdaf0e636773c9932fa54a952bb50,15157,16285,,6,Individual
b555da9b21a5a45577bb2bfb58bcfea0,15158,11806,,4,Individual
ff2fd343aadac082034cc28e08000f82,15159,5293,,1,Individual
997440836d4c2346926d8aca03690f78,15160,15399,,4,Individual
a16c4fcdf57c6ec5ed30e21c1ae0df74,15161,8381,,4,Individual
957d6e060bd7c0125f9b60b1558c6257,15162,20606,,6,Individual
413333e31c0413282b0ce35f00e51d2c,15163,19392,,1,Individual
a7ef1270d275a7879bf01af8385dbd91,15164,9430,,4,Individual
90ecce8d5dad4396f681182cb470872c,15165,16981,,4,Individual
1b8df7db8a335c9096e43973615601d8,15166,4464,,4,Individual
9e57f78cdc3a5f5052ff53af3df8e6eb,15167,10469,,1,Individual
a25067c6d17ee06552ad5e147ae25c49,15168,15056,,1,Individual
0d906a38328b8e0b0d070c66e4719b13,15169,18355,,9,Individual
1352d2eb517ab94728c89acc30c5e141,15170,8035,,9,Individual
126548d403b6c39820e63fed2cd54db3,15171,11481,,9,Individual
406c841592c4176af37a6fc376bef0b6,15172,10679,,6,Individual
30fdec73f395aaec13bbe56565be4353,15173,13546,,1,Individual
1a3d6a5affbc4a3a84214366730c4a80,15174,9077,,4,Individual
f540b5a543ecdae19fa0876e80f10528,15175,10684,,6,Individual
3d76cc27d29c076b2c374df9ac79d6a8,15176,9606,,6,Individual
46c5976b94ffe3389fe63bed55f9cc8f,15177,18303,,4,Individual
21278babe2d47009e94cc926bccd426a,15178,9206,,9,Individual
922f33cdefb2792b0f0f72965146208f,15179,10360,,9,Individual
5070c864690416ae860eede18e5c7e4f,15180,15291,,9,Individual
0e87de457be3fffbc57408200d762452,15181,4953,,9,Individual
cd9dee20024dab5622a853bfb3f1bcfc,15182,9745,,9,Individual
cd14d7eac0e4638dca6ef495702dd013,15183,8435,,9,Individual
1264dbec13e4c46523e30782ad31727f,15184,14513,,9,Individual
e38c9a9b9ca7607ce912ab7fe7106f3d,15185,15598,,9,Individual
5b3b3e573becfa5d7fac4916f8bc0fed,15186,17447,,9,Individual
956936879f66f5cf4ffbf3aefffd56ca,15187,17923,,6,Individual
8a20d7c7b4ca634d08739cf614e6063c,15188,14061,,1,Individual
a72805672a5c12f86c22eb67eb8bf7b8,15189,12735,,1,Individual
b327c02ddad53e2fbb1c163884ae837f,15190,2941,,4,Individual
c7174a563613088e59471c70d9d2c09e,15191,5067,,4,Individual
182340c28a4350468fce307ff1bab29e,15192,8628,,9,Individual
25e646de1d14a0538e631e7f3605eb12,15193,16983,,4,Individual
3b93d91c6ca4990fffd61e37d9235acb,15194,19298,,4,Individual
59b109c700b500daa9ef3a6769bc8c6f,15195,13131,,4,Individual
973cf0f1e5cb6a86bcc5a188d698a7bc,15196,15415,,4,Individual
cdeb62ca10f63c94f575fa8f7f7a2b1f,15197,5375,,6,Individual
d8e1d5073bde1c96433e0463f000bb35,15198,19014,,4,Individual
21928eda50b8057eb6708e3c4d52faed,15199,10985,,4,Individual
b1370fcd515bccf46591ed09a543d21b,15200,4535,,4,Individual
7c7b23ffe10825da18545758c0917543,15201,7284,,6,Individual
e65d4c415d8f7f41751b1c0415f03eae,15202,13613,,4,Individual
614416c557d290c3e81571330d44acc6,15203,18145,,4,Individual
80ef6a7e213de4ec82a410e1ee31b422,15204,9764,,9,Individual
5ea763996272c7979378368f88a31725,15205,3601,,9,Individual
99927ed3f11c0f361bd4c0c7d61d246f,15206,9070,,9,Individual
b5e93461a6b1f9f5f6542740442d2233,15207,2845,,9,Individual
3ce3bd302af473f2307962dd07653315,15208,12312,,9,Individual
60dfd04289ecf518443e02289a0cd633,15209,18339,,9,Individual
84272201880d8473e169b46ab0a50719,15210,4162,,9,Individual
36ac2b589744fa94bfe694b604971bf0,15211,2612,,9,Individual
443934cd5ba8879bde961f1be9407327,15212,13820,,9,Individual
05f7136bcb0b2ca2dff08f65bf468a55,15213,13351,,9,Individual
8a28610507776f5381a347c653ed7e53,15214,3035,,9,Individual
1efecd1fe0d67b4fb82c400a180be64b,15215,6611,,9,Individual
7afe9aa70ec82fd1c9909b7cacb885ca,15216,13855,,9,Individual
7c8ba697dbc0c69dbdbf8a1a544e788f,15217,6537,,9,Individual
6f3ebe425120e7ee621966824bafee23,15218,13398,,9,Individual
09b35ad905cc1f7bcdcee849bc4451a4,15219,12575,,9,Individual
ccea163536ff22f5706464b2d5cff933,15220,6556,,9,Individual
57b33ae6c0bf00c454900bea31d88893,15221,15800,,9,Individual
7d4a769562e3528950e2d1aebdfb0550,15222,19725,,9,Individual
853125f5451f07f8b8ed6d166f96e0c3,15223,9665,,9,Individual
ebae5f81d1c4563ae8f8d07b9290324f,15224,11706,,9,Individual
7c72900e0b6e4108fdf991b696776f6c,15225,3656,,9,Individual
d31deb89a583277bf4f76c6dcef151e3,15226,14101,,9,Individual
16db016ed3a5b8d7c596928306161ada,15227,2854,,9,Individual
428365de6e004c615fe51282a0b8d9db,15228,8025,,9,Individual
bbdba257f96ea1bfa6e0aa829c59984c,15229,9188,,9,Individual
17d079a0102e73dbd8c7cd98b6716b5b,15230,15299,,9,Individual
89b3f5223b861dc3a7b8917e293a857a,15231,7098,,9,Individual
66d65498077ac583806d1c8b684b946e,15232,12707,,9,Individual
87a7f631aba283357925824464be7f74,15233,7453,,9,Individual
3dcf9c448778a2c94e663093cadd91aa,15234,18561,,9,Individual
8d80b953e6dab669d98c905f7527fedd,15235,10512,,9,Individual
0cf5d42e34cfeb8ae58bf0b5eca73375,15236,19761,,9,Individual
60eb67dc94898061636fa066e0e5cd33,15237,4314,,9,Individual
e339e9f77caa07d6be8acfa2fceb178a,15238,14482,,9,Individual
02c9aaa85c90be06dc2e1a1effe79e73,15239,7848,,9,Individual
0c1afc055393604da9a0074c7a02d80e,15240,13770,,9,Individual
a3149b45cbd3bf9980f7db0fca8a3094,15241,8289,,9,Individual
3721e4fa10597f0aa6ab442e95508de1,15242,6875,,9,Individual
2e310f292c162dece16e5936ffde36e8,15243,11645,,1,Individual
4c1062cc42d7e3c64306cbee964db44f,15244,12022,,6,Individual
772d316613da8c54672c54d3fb5aaa58,15245,13731,,4,Individual
79e10a2be96e1167fe27825b47b040de,15246,20592,,4,Individual
5e84f634a68177313f944b18a1a2a745,15247,9453,,1,Individual
7d8d39116004c0df3b4a9e2e421dd2a2,15248,5101,,1,Individual
eef76d754e75d784e8f960be345e8d23,15249,12046,,4,Individual
14b7500e057096627b43790de867406b,15250,16742,,4,Individual
fb506ffc6e2e1c236f9b26dcb5dcc862,15251,17467,,6,Individual
090afe0d4abb5dfdccb84641fe115680,15252,8782,,1,Individual
fe373c957b3a101282f9495e92eaf4ab,15253,3733,,9,Individual
375016b30480b736b590ff57616afc52,15254,7519,,5,Individual
13d4bfa0321f86f042b34ec79064b316,15255,15790,,4,Individual
ebd75b8970e12771b1aab92eb59cf0c2,15256,14584,,4,Individual
b20c50c212421071eb11d08d99a6048b,15257,18834,,1,Individual
10d4b366f410a1275f7b684f07a28456,15258,20238,,1,Individual
e3d389ef8c92b280760c6ebd647c2cee,15259,7863,,4,Individual
4e4f8804bf781c81ea45e97aecb24427,15260,18576,,4,Individual
1d72d067ad71fc47c245e249dc16cb7f,15261,10011,,9,Individual
19c81ddc9575bacf2a6f73b428065821,15262,9856,,9,Individual
c018ae0e48e90aa4093c5a37af897fb1,15263,7777,,9,Individual
ce738adf821b780cfcde4100e633e51a,15264,20434,,9,Individual
987ecf1824ae5e4648f2f65137abc8de,15265,16097,,9,Individual
2f4e2fe0d640b5eca5eaa6de05759928,15266,13779,,9,Individual
ac411f98b72734d56053360159f88447,15267,15137,,9,Individual
5108e042ced536f8fa5eb057144e3bcd,15268,2529,,9,Individual
2fc02e925955d516a04e54a633f05608,15269,10480,,1,Individual
e14c38bd11cd714b970735ade2f233fa,15270,8517,,1,Individual
2a174f994bb16b9b11e6ea5c00a671c5,15271,6026,,1,Individual
0fcbc3c0cf262c771001930af2406bbc,15272,5757,,1,Individual
2e64b43ae33b6a9c6718e03b11f7f24c,15273,6919,,4,Individual
45d5c43856059a4f97d43d6534be52d0,15274,18089,,4,Individual
783789429d08b80f58e54e2c76fd6d27,15275,15779,,4,Individual
e0a4794fc273e7d59334e5f4fba95f3b,15276,11705,,4,Individual
971bbe989ad132e834b0ccb3f32e92ee,15277,3214,,4,Individual
6c4017cb587ae4c69bd3f3eb84dd658a,15278,6921,,4,Individual
083ae7ea9e5e3ba6e3aab3a8b20bfeb8,15279,17251,,4,Individual
0736e8d5f3581a125a2e9872c3dfbca2,15280,7330,,4,Individual
e770aa80a2e8d114e79e888e4670634b,15281,17907,,4,Individual
35068fbf1ec706142e1f75fa23ee1995,15282,11918,,4,Individual
a80ff02f8227904e65413f89ee1719e6,15283,5448,,6,Individual
66a1942cfad91ff0ee99daf86e674d55,15284,10275,,4,Individual
b4930ad58efbbde24d596a387e89adf9,15285,11785,,4,Individual
865e434f7f48e0e93f69cbb938b06809,15286,16330,,1,Individual
d9a8c56824cfbe66f28f85edbbe83e09,15287,10334,,1,Individual
a754fc1765a45a6bc1a034140afd0669,15288,6452,,4,Individual
2262f6bf50905ce704300a4ebe7f14bf,15289,8232,,4,Individual
1fb5e72be96a57b7a3b995ee40c3e242,15290,4253,,1,Individual
fa93e5500dfb05a3ff656d5a483bbd71,15291,20427,,6,Individual
cfc34923abd8b6492345ffa5b9f40f46,15292,19091,,1,Individual
a24bec8f118f294b46c98659a72fe06e,15293,14057,,1,Individual
2ebb6c06bdc16ef37ec965c6b325b5c6,15294,18747,,1,Individual
17b525960417571dc1220766bbced337,15295,13095,,4,Individual
848474d80d20998fc6dc0106da7d8bcb,15296,20262,,4,Individual
666448e909901d786f4016828c1312c9,15297,19989,,1,Individual
71e10dcaca7de439d56d0f02311d6b10,15298,10990,,1,Individual
b997d4055da6f7eb9ceefad70cf4aa2e,15299,4887,,1,Individual
266ccf250c096ea8553de20a07f6f4c7,15300,13976,,1,Individual
dbb77b62ae881389d42bc4b906066292,15301,20724,,4,Individual
a7e00935bd22418f319b10051ed4349e,15302,11722,,4,Individual
7e4429bf8fcc328eb0f0582743865a66,15303,3427,,4,Individual
a415a6169544d0fb98640cb469497580,15304,7278,,6,Individual
1bab3ee1fcee95ea059f452e9c6face6,15305,6382,,4,Individual
3fc703661503434d7524267dfdd3e668,15306,19378,,1,Individual
5798df74de9eda02fcf3d1ffb13201fd,15307,11102,,4,Individual
a2fe4a2da6142e344912c6636a8f4758,15308,11398,,4,Individual
4e6934f77e86b8c41a52f986de47181f,15309,18311,,4,Individual
83737bd24629509312dfb95953407119,15310,2989,,6,Individual
e3d3df46b70f76b21404bf38e34f3802,15311,18391,,1,Individual
09f6f87f06f60e9a8d8f633c84c381f2,15312,7631,,4,Individual
43303a6b28a9ac364c40baec04aa5559,15313,15327,,1,Individual
e1517246f55a92dc53dd2133ebb12837,15314,14367,,4,Individual
83ab0b13719ba7c929a84678b92ed5c0,15315,2950,,1,Individual
0a94234e0f6cc54155bf0f806aa1aac2,15316,12012,,4,Individual
be5acb71f959598767dd12c4732e537d,15317,19758,,4,Individual
3be1e43c45c1332103695ea502ff9207,15318,19626,,1,Individual
786e9ac2a91abc685e169b38d7e19df4,15319,9528,,4,Individual
f9bd58e0ae7969a7c78e417fcbfeff51,15320,14153,,1,Individual
d50819673fa91c9989e1fe612b2b33ad,15321,4210,,4,Individual
fe184ec3276a986afa6e10163a63a942,15322,16809,,1,Individual
885835902a171922507933d5809b45db,15323,5013,,6,Individual
cc6b49da231b443f29dba004aabfa807,15324,15022,,2,Individual
fba5064090a88310b6e0984e0de1939d,15325,5915,,1,Individual
b762a19d81c2b8d11d04ca87453af7b5,15326,18229,,4,Individual
7dc5541ac8b4184135758af965b0be00,15327,14928,,4,Individual
37007545a7abc397017002fc9a713ea2,15328,3855,,4,Individual
d3b0ccb6a1a32b2594084f0da668615d,15329,19209,,4,Individual
acf7e77a5936a316105ce94cee522f5d,15330,8457,,1,Individual
3349958a3e56580d4e415da345703886,15331,18691,,1,Individual
3259448026472bf01c91b755d70608dc,15332,5422,,1,Individual
91bfebe18c6b8925dac99d884b080c6d,15333,10095,,4,Individual
6000db4c19f0ab158c1b1bf5b06ce151,15334,10748,,6,Individual
1c2b4dfff603f33d7efc32a0e28dcfca,15335,13000,,1,Individual
f32094203d9e03c8d1340050a9dddfc6,15336,3881,,4,Individual
85faaa6cbdf6530166a70321acfa7b27,15337,19777,,4,Individual
50075d2902d41e5cb9903a24689a7d78,15338,10111,,4,Individual
745632d79a8e9f602291a574bebda38d,15339,6123,,4,Individual
e82bd52ff22173a2db7c8bb56647830c,15340,7175,,6,Individual
417d74e9ae411005a9e96e80231b0085,15341,12407,,4,Individual
ddabb258dc2a7d5b5a7204fa68fe522f,15342,7788,,4,Individual
88cd5f09652e5b4b12be5e44148c344c,15343,13237,,4,Individual
e3a12e198d15821a8fcf98714770bb57,15344,5113,,4,Individual
8ec7ff1ac324a4bed44cc51d362e5b94,15345,12574,,4,Individual
7de504cb196a4909cba94d8005d2e8df,15346,4872,,4,Individual
437d432e126269160c1cc4e0fc72f1ee,15347,9793,,4,Individual
3517fa423c73116f3f78c6cbaa5fe4ef,15348,16392,,1,Individual
a5211cd8d2605ed43c70fa82884cc849,15349,10396,,4,Individual
0a409f659e62be4aa3778846ed01deea,15350,18584,,1,Individual
94f338fe2f7f9a84751deeefae6bcba2,15351,6524,,1,Individual
d71abbcc8fbb80bcfa7e373dd48b4e2a,15352,19482,,8,Individual
5785c3651a5d911fca2b311b48c0896d,15353,8387,,10,Individual
e1740c5223422374b7fb1888478aabb9,15354,20460,,10,Individual
dd4e40cf0437db90471f25c3ee4ae9ac,15355,18532,,7,Individual
bda989b1330ba4f420924a5be0ebcb61,15356,12224,,8,Individual
a21852bf267634b8db7f0633120e5620,15357,19066,,8,Individual
fdac69c3eee7bd0427535354eae235a4,15358,8041,,4,Individual
54bca824f5fa890e036fb9191bcdc324,15359,5924,,1,Individual
320bc51fecc423dd893a420b42b9719a,15360,17954,,4,Individual
7259202cea475e0e98aa076037cc3f15,15361,5709,,4,Individual
f514659f5c754f0cec51ea59a5e826ae,15362,10257,,6,Individual
a23eabd0e013e2ef19cc27099204ea18,15363,6641,,6,Individual
7a50f770e0e910d3beffd653f7c4197e,15364,12926,,1,Individual
4cf54a3d780b9294815e5f249164f20f,15365,19412,,4,Individual
fc73483cfec371c61e8f755f0ed49da4,15366,20189,,4,Individual
358164500fe22f226f1f07cac73a8288,15367,11541,,1,Individual
9de458965db9c80e1afc5af36a8f93b6,15368,18466,,4,Individual
ba1ccf0271ba8fb4766db5c608f1012a,15369,15895,,1,Individual
6eae17727b4e77cfd9d81da1f7176317,15370,3523,,1,Individual
583ec298b104e8f1d60fe7315ffd99d1,15371,6312,,1,Individual
9f3ad7a14cd3d1cf5d73e8ec7205e7f1,15372,13575,,1,Individual
7e77e4a1b051ec0a510b48eaec2f3a3c,15373,11121,,1,Individual
acf73df8e44ed30badb8a834a87f7e94,15374,4649,,4,Individual
73926ad475a40a4cb676b8d4516cd767,15375,12025,,4,Individual
4766154cea472a154f89d033051372de,15376,19121,,6,Individual
216965b6c0c343a0866b3634853d5569,15377,11723,,6,Individual
fcc5b727bd30570766d15fb2d4e4ccd5,15378,14304,,6,Individual
0b0805c2460fd34756c326458f1642af,15379,3061,,4,Individual
673b0a8f69f725746a7855824c7da178,15380,17681,,1,Individual
e92c58a6493efcb1f0e995c58a60b620,15381,8569,,1,Individual
b33ab78dc0e9072a05258918507b3e6f,15382,8753,,4,Individual
bc6249acce910185a80f3152bd16adde,15383,14608,,4,Individual
bad4539e46846423a187311f3bf56464,15384,4413,,1,Individual
f4cc4b9bf4dc2237cb88718132e9fb7c,15385,20005,,1,Individual
fed2feba540053a436306e3993642e7a,15386,18995,,1,Individual
2ef6b53bebd1a794aa0fe7749ed72393,15387,4099,,4,Individual
449ef87e4d3fa1f1f268196b185627dd,15388,11791,,4,Individual
713586fe8b2dd639aac846e8ac1536a2,15389,10505,,4,Individual
33169e6c57113f6de6b49fb5d8d32838,15390,16005,,1,Individual
0b8becede7a3559aa2deeff99c51d9c6,15391,6867,,6,Individual
03931ca4c77a6f980d21609d4846dd31,15392,10753,,4,Individual
0db1abb0147975f10b47eba2f817e01d,15393,9884,,4,Individual
16449cdd169d248c891506ac8628480d,15394,11262,,4,Individual
0e2e84a82d94dc94d5749d44d4c6c73b,15395,18959,,6,Individual
5b46370c9fd40a27ce2b2abc281064de,15396,11046,,1,Individual
8e452e79cd525671ce2fb6997b73aaf9,15397,5127,,4,Individual
5edba33a1dcf1876318fb7013a0a8134,15398,5673,,4,Individual
00f842ec2fc7bc8a6968c511f44dba04,15399,8778,,4,Individual
a3014fc356e77277f42c498ad7f1c158,15400,15939,,4,Individual
52aee03d2e0f909e4311bea5510543c5,15401,19768,,4,Individual
91002eca6bf0bd6692573c4bdb222b97,15402,15628,,6,Individual
f0a272c478a389d6cb1f5625a77002aa,15403,13498,,4,Individual
f3102064ef90bf7d811c330f976366f7,15404,10782,,4,Individual
6a80fc96f3a1c64dedea0fbac9f3b9fe,15405,13545,,4,Individual
86877d253ef379074b8e49c9306879de,15406,3051,,1,Individual
a3e14106dcb15870b3819617e636ed7d,15407,11072,,1,Individual
ea1f3996186b76fe1d40f12034b4742a,15408,11774,,4,Individual
ecee8e3d2a658757f9b45c209ce3b82d,15409,14676,,1,Individual
62edad6e04e9d5b48519da6b0257918f,15410,10824,,4,Individual
895569567e039ffe413d33a8648c7021,15411,10260,,4,Individual
c7194685a175f368541ec160792b2a7c,15412,6574,,4,Individual
a0e67468329f13bc8df444339bc4aa88,15413,20038,,6,Individual
7b7324f8841c5f9a929c7c3a3cb60391,15414,14704,,4,Individual
a59a9c2e2ec7250a16e4fff6367e953e,15415,19721,,1,Individual
5658eb3bf03461888d599d8a2799e7a0,15416,13631,,1,Individual
0215373e47004d8bb98390bfa226fcdf,15417,4548,,4,Individual
484a22444687f29ddf8764bf82c1a9c0,15418,14170,,6,Individual
64ee1a382d8e7aa1e05b1601aeba124a,15419,16227,,1,Individual
feac4a1c91eb74bfce13cb7c052c233b,15420,16996,,1,Individual
c73ff6dceadedf3652d678cd790ff167,15421,17543,,1,Individual
76f376382a50bd4859e50a81e701da10,15422,7572,,1,Individual
4f47f68c8ad4792d404d2ff5e57c97ba,15423,5192,,1,Individual
d820bff1a819b19022b3ceee86a3c13a,15424,10694,,4,Individual
13d85714ac4f21ecda59310b6a11cb92,15425,16189,,9,Individual
b1562246c02be63bac86a26684cdce58,15426,8729,,9,Individual
07b95840d88e2f1c033865fba89f624b,15427,8814,,4,Individual
5d4d48d0359e45e4fdf997818d6407fd,15428,14877,,4,Individual
08c3f0a75275393e5a8dfeb7c6e32bae,15429,5520,,4,Individual
23264092bdaf8349c3cec606151be6bd,15430,2790,,1,Individual
79705d796c8685b3324f363a757e4f58,15431,18345,,4,Individual
94f491d64db64528e89b11ed64734e8c,15432,4986,,4,Individual
963859b79a359c0a74ef4210cfceb5d6,15433,5270,,4,Individual
aaf9290b7570c56dd784f192425658d4,15434,18002,,9,Individual
391f63b419f364635c25479cc36c4d0a,15435,8295,,9,Individual
0fe8cb44a57dd5e75e5d3910086c45eb,15436,19651,,9,Individual
f02b3153b7cd94c63d06aca54cb1e6e6,15437,15416,,9,Individual
a725c77dfdec0a53250d0709ed36e1fe,15438,10931,,9,Individual
65dfa16ba6de9bdb34ea435c9fe2a425,15439,15653,,9,Individual
379d08c7a38df48c777c07ea990a3bcf,15440,12437,,10,Individual
95ce3f8d06bd430b4ccd1e8309bf19e6,15441,11377,,10,Individual
579bb1d9cafd92b8d307a8c6943dc0aa,15442,12525,,7,Individual
cd081ee8c70ba7996043bf45c9d42ebf,15443,16686,,8,Individual
547a5a56d43f6d40f9a6a2f76501d013,15444,11126,,10,Individual
9759e4afabf043458dd9f1988644ed6b,15445,16025,,7,Individual
ea6df5245ddb26d2985ac95c87fad84a,15446,7916,,7,Individual
e5fbd281f43f85152ac3839cc292e22c,15447,7652,,7,Individual
349f259c872c43d1ea241ba414c5b70b,15448,12724,,10,Individual
3a6dbc006a825f31dc1c530797798e43,15449,3869,,10,Individual
90e2217cd253377081205243ac24b03a,15450,11714,,7,Individual
231f5238a3d80a5d32391b04cd46243a,15451,13807,,7,Individual
46c3b2e84687fd51101929492e53fced,15452,16670,,7,Individual
273928cb4859a0db86ba8aefd34c1755,15453,7505,,10,Individual
05da33eab200f4c5b5ba3ed05beb2ec5,15454,13863,,8,Individual
22210129bf34852d73ea41affbbd9bba,15455,16248,,7,Individual
cbb35954885076becb80ddc715b63713,15456,20023,,8,Individual
72d5065b689d9e7bd75c71a62f1d5d55,15457,3187,,8,Individual
226cbfcc90fe1b72bb5bccf83ed665d9,15458,17376,,8,Individual
9a7e4d07ef8a46f82d97b848585ac16f,15459,6094,,8,Individual
d53078261f27982d80c780d7a251f6f1,15460,17295,,8,Individual
c8ee2cce3e6bc0a3db40dd08ebcb1b58,15461,6628,,10,Individual
3aca6cc84657b8d0b2f42c3821ce0ba6,15462,17192,,7,Individual
0f0dd05a3a6206cd5585f1b3ec2d7bd5,15463,4252,,7,Individual
163eed792d21898baa691e38199babb8,15464,9602,,9,Individual
7c3b08f1b6142bceb956851f1a45442b,15465,6358,,9,Individual
5b4634374f3d21e6903ba5ff2b771fa4,15466,15877,,4,Individual
204e8ec7bc7abc1ff3934d44157fd691,15467,5584,,4,Individual
d98fe21bb3a1bb115bf375740074b55a,15468,19571,,6,Individual
8003c8cdbcb8ca55652d4b2c5569d748,15469,3836,,4,Individual
e5732492e9d1ef72fee339a293b2f9e8,15470,10630,,4,Individual
2aeb1a8f8475cef63900be5d0780e872,15471,11499,,4,Individual
53a738beb939fde01527390d0111a747,15472,20471,,1,Individual
9000b339dc4ad6cc6675a4289adfe9a8,15473,3962,,4,Individual
9f7a84b2111e0f72879943df86f3742c,15474,6334,,4,Individual
4ab4e72cf6ff12f804df153cd2563372,15475,20594,,4,Individual
ad5d64641d6cf8ab8e65e94a247918b4,15476,20193,,4,Individual
28c1e04ceae885ace553dd756e8e54bb,15477,16819,,4,Individual
e65070cd27a1a6e979bd685b9114bf10,15478,7593,,6,Individual
4861650dafeb90c197212d5c90e60a7b,15479,10601,,1,Individual
9a9c759a3bc07fef5ebaf9d2eea33dc1,15480,16259,,4,Individual
abe1f87b60e4b5d2798c7bad84b1905e,15481,2438,,4,Individual
a2a750ff64f34c66249d0f7d3dd42004,15482,6054,,4,Individual
3765802a807628e3ece9dbd30ca00a21,15483,10837,,4,Individual
86f7bddf621db0ef88789a9fd5074b85,15484,5991,,4,Individual
ccddb19d94622d5ff1ee354d99d24d20,15485,10574,,4,Individual
7a4d21f40402d068ec5369232b395901,15486,5817,,1,Individual
9efa87e164995a7743eca9ad63029fa4,15487,14543,,4,Individual
a19599d637c08bdc0e3bfbc20aaf20ea,15488,14698,,6,Individual
b9f9c5fc82fdcd944d7041adcc98ff36,15489,12249,,1,Individual
